txn_id,txn_hour,txn_amount,amount_deviation,txn_velocity,behavior_score,payment_channel,risk_flag
TXN08655,10,859.55,0.15,0.48,0.32,CreditCard,0
TXN08656,12,832.72,0.12,0.62,0.14,DebitCard,0
TXN08657,14,904.2,0.45,0.47,0.08,UPI,0
TXN08658,8,270.77,0.36,0.51,0.16,CreditCard,0
TXN08659,14,888.74,-0.47,0.52,0.3,CreditCard,0
TXN08660,10,1115.16,-0.16,0.25,0.19,DebitCard,0
TXN08661,22,794.46,-0.2,0.52,0.26,CreditCard,0
TXN08662,9,807.9,-0.4,0.31,0.3,DebitCard,0
TXN08663,11,679.77,-0.06,0.29,0.1,DebitCard,0
TXN08664,13,471.72,-0.06,0.45,0.16,DebitCard,0
TXN08665,15,568.77,-0.34,0.3,0.22,DebitCard,0
TXN08666,12,1131.26,-0.48,0.58,0.34,DebitCard,0
TXN08667,20,406.72,0.11,0.51,0.08,UPI,0
TXN08668,13,405.12,0.44,0.42,0.26,UPI,0
TXN08669,9,894.11,0.47,0.16,0.21,CreditCard,0
TXN08670,10,1138.73,0.32,0.54,0.34,UPI,0
TXN08671,19,702.07,0.22,0.48,0.21,CreditCard,0
TXN08672,9,388.02,-0.29,0.38,0.15,CreditCard,0
TXN08673,10,1002.0,-0.15,0.79,0.06,DebitCard,0
TXN08674,16,377.36,0.26,0.67,0.12,UPI,0
TXN08675,16,949.96,-0.46,0.79,0.23,DebitCard,0
TXN08676,14,324.04,0.39,0.31,0.05,CreditCard,0
TXN08677,20,525.85,0.33,0.57,0.1,DebitCard,0
TXN08678,14,685.94,0.07,0.47,0.29,UPI,0
TXN08679,9,1006.02,0.48,0.39,0.1,DebitCard,0
TXN08680,8,1165.36,0.25,0.72,0.32,CreditCard,0
TXN08681,8,215.35,-0.18,0.21,0.22,CreditCard,0
TXN08682,17,607.91,0.13,0.67,0.3,CreditCard,0
TXN08683,8,1105.34,-0.03,0.66,0.09,CreditCard,0
TXN08684,14,581.55,-0.28,0.55,0.28,DebitCard,0
TXN08685,13,1069.38,0.22,0.31,0.13,CreditCard,0
TXN08686,14,753.94,0.38,0.37,0.12,CreditCard,0
TXN08687,11,1041.49,0.42,0.24,0.08,UPI,0
TXN08688,17,247.1,0.03,0.17,0.33,DebitCard,0
TXN08689,13,610.49,0.03,0.55,0.05,UPI,0
TXN08690,11,337.3,0.08,0.4,0.22,CreditCard,0
TXN08691,12,384.5,-0.47,0.63,0.18,CreditCard,0
TXN08692,9,885.63,-0.38,0.15,0.22,CreditCard,0
TXN08693,19,711.4,-0.34,0.14,0.15,CreditCard,0
TXN08694,21,970.38,0.4,0.72,0.32,CreditCard,0
TXN08695,13,311.57,-0.03,0.34,0.15,UPI,0
TXN08696,17,1044.08,0.29,0.56,0.14,CreditCard,0
TXN08697,13,937.23,0.45,0.2,0.3,CreditCard,0
TXN08698,8,289.19,-0.16,0.71,0.19,CreditCard,0
TXN08699,12,843.86,-0.28,0.14,0.32,CreditCard,0
TXN08700,8,325.67,-0.23,0.2,0.18,CreditCard,0
TXN08701,18,494.41,0.28,0.62,0.33,UPI,0
TXN08702,10,573.78,-0.42,0.65,0.18,DebitCard,0
TXN08703,8,1119.7,0.41,0.64,0.14,DebitCard,0
TXN08704,18,1136.73,0.16,0.2,0.3,CreditCard,0
TXN08705,17,795.74,-0.31,0.28,0.15,CreditCard,0
TXN08706,15,920.9,-0.46,0.13,0.32,UPI,0
TXN08707,14,1022.6,0.06,0.56,0.09,UPI,0
TXN08708,10,1065.36,-0.38,0.49,0.29,CreditCard,0
TXN08709,15,555.31,-0.25,0.56,0.05,UPI,0
TXN08710,13,715.64,-0.39,0.13,0.11,UPI,0
TXN08711,18,560.83,-0.39,0.35,0.15,CreditCard,0
TXN08712,20,1097.97,0.23,0.78,0.34,DebitCard,0
TXN08713,10,529.85,0.46,0.69,0.2,CreditCard,0
TXN08714,10,1065.82,-0.22,0.66,0.18,DebitCard,0
TXN08715,14,597.72,0.26,0.27,0.16,CreditCard,0
TXN08716,22,1073.23,-0.41,0.45,0.28,CreditCard,0
TXN08717,18,218.24,0.3,0.32,0.22,CreditCard,0
TXN08718,14,1061.99,0.37,0.38,0.32,DebitCard,0
TXN08719,10,480.23,0.4,0.41,0.33,DebitCard,0
TXN08720,17,619.77,0.31,0.55,0.34,UPI,0
TXN08721,12,1141.24,-0.35,0.37,0.23,CreditCard,0
TXN08722,15,1056.78,0.5,0.39,0.13,UPI,0
TXN08723,10,218.44,0.38,0.24,0.06,UPI,0
TXN08724,12,851.62,-0.14,0.58,0.26,CreditCard,0
TXN08725,18,342.42,-0.46,0.38,0.2,CreditCard,0
TXN08726,14,1096.85,-0.12,0.44,0.33,DebitCard,0
TXN08727,9,1068.3,-0.07,0.56,0.33,DebitCard,0
TXN08728,18,407.59,0.31,0.22,0.06,UPI,0
TXN08729,13,708.73,-0.05,0.15,0.06,CreditCard,0
TXN08730,15,823.14,-0.07,0.31,0.14,DebitCard,0
TXN08731,9,1028.11,-0.02,0.39,0.24,DebitCard,0
TXN08732,11,954.83,0.19,0.2,0.17,CreditCard,0
TXN08733,16,979.19,0.15,0.53,0.13,UPI,0
TXN08734,9,824.94,-0.38,0.21,0.3,CreditCard,0
TXN08735,17,741.1,-0.36,0.12,0.23,CreditCard,0
TXN08736,17,1049.12,0.3,0.62,0.17,DebitCard,0
TXN08737,12,816.78,0.37,0.37,0.18,DebitCard,0
TXN08738,22,463.32,0.09,0.51,0.17,UPI,0
TXN08739,17,331.85,-0.06,0.43,0.32,CreditCard,0
TXN08740,21,949.5,0.05,0.45,0.17,CreditCard,0
TXN08741,15,946.98,-0.14,0.64,0.13,UPI,0
TXN08742,17,219.65,0.31,0.27,0.11,DebitCard,0
TXN08743,11,289.86,-0.35,0.43,0.09,DebitCard,0
TXN08744,21,577.62,0.09,0.54,0.34,CreditCard,0
TXN08745,8,990.18,0.03,0.41,0.33,DebitCard,0
TXN08746,16,858.26,-0.04,0.67,0.32,DebitCard,0
TXN08747,17,313.33,-0.36,0.44,0.25,CreditCard,0
TXN08748,11,841.02,0.08,0.16,0.19,DebitCard,0
TXN08749,15,863.61,0.28,0.75,0.2,CreditCard,0
TXN08750,21,546.52,0.33,0.1,0.18,CreditCard,0
TXN08751,16,487.3,0.18,0.52,0.18,DebitCard,0
TXN08752,15,940.32,-0.47,0.76,0.13,UPI,0
TXN08753,13,636.83,0.23,0.32,0.35,CreditCard,0
TXN08754,10,977.43,-0.46,0.2,0.18,UPI,0
TXN08755,13,690.13,0.42,0.73,0.23,CreditCard,0
TXN08756,18,222.96,0.01,0.17,0.17,UPI,0
TXN08757,12,601.2,-0.22,0.75,0.21,UPI,0
TXN08758,17,1029.13,0.41,0.56,0.06,UPI,0
TXN08759,17,584.36,-0.03,0.79,0.17,DebitCard,0
TXN08760,15,1088.17,-0.22,0.19,0.12,DebitCard,0
TXN08761,9,383.63,0.35,0.72,0.09,CreditCard,0
TXN08762,12,484.41,0.4,0.46,0.26,UPI,0
TXN08763,15,1042.83,-0.18,0.16,0.16,CreditCard,0
TXN08764,9,736.86,0.14,0.56,0.07,CreditCard,0
TXN08765,13,1092.06,-0.09,0.14,0.34,UPI,0
TXN08766,21,1183.66,-0.02,0.76,0.26,UPI,0
TXN08767,18,411.88,-0.12,0.55,0.13,UPI,0
TXN08768,13,659.16,0.34,0.27,0.24,DebitCard,0
TXN08769,17,492.22,0.18,0.64,0.26,CreditCard,0
TXN08770,18,719.58,-0.45,0.49,0.35,DebitCard,0
TXN08771,20,1113.3,-0.3,0.71,0.24,CreditCard,0
TXN08772,19,589.4,-0.13,0.34,0.15,UPI,0
TXN08773,11,711.93,-0.08,0.19,0.29,CreditCard,0
TXN08774,20,664.09,0.25,0.18,0.23,UPI,0
TXN08775,9,988.85,0.18,0.6,0.28,CreditCard,0
TXN08776,10,1021.79,0.31,0.44,0.21,CreditCard,0
TXN08777,13,588.76,-0.37,0.28,0.34,DebitCard,0
TXN08778,20,1022.98,0.12,0.71,0.09,UPI,0
TXN08779,14,493.8,-0.21,0.54,0.05,UPI,0
TXN08780,17,415.05,0.41,0.12,0.13,CreditCard,0
TXN08781,13,831.53,0.39,0.21,0.35,CreditCard,0
TXN08782,16,1072.21,0.23,0.74,0.35,CreditCard,0
TXN08783,8,845.1,0.49,0.5,0.16,DebitCard,0
TXN08784,14,684.77,-0.37,0.78,0.21,CreditCard,0
TXN08785,12,1080.49,-0.33,0.17,0.23,UPI,0
TXN08786,12,427.43,-0.46,0.35,0.23,CreditCard,0
TXN08787,13,268.65,-0.17,0.4,0.06,DebitCard,0
TXN08788,19,202.89,0.5,0.5,0.11,UPI,0
TXN08789,14,749.17,-0.19,0.5,0.1,DebitCard,0
TXN08790,20,718.97,-0.36,0.3,0.33,CreditCard,0
TXN08791,15,789.06,0.16,0.72,0.08,DebitCard,0
TXN08792,15,594.02,-0.45,0.42,0.31,UPI,0
TXN08793,11,286.89,0.36,0.5,0.29,DebitCard,0
TXN08794,19,1057.53,0.34,0.34,0.16,DebitCard,0
TXN08795,22,346.02,-0.03,0.11,0.17,UPI,0
TXN08796,22,692.53,0.12,0.44,0.35,CreditCard,0
TXN08797,19,902.31,0.25,0.39,0.29,DebitCard,0
TXN08798,13,597.73,-0.38,0.7,0.08,UPI,0
TXN08799,19,1197.38,-0.32,0.64,0.29,UPI,0
TXN08800,22,492.89,0.36,0.58,0.16,UPI,0
TXN08801,8,326.25,0.41,0.22,0.1,DebitCard,0
TXN08802,16,390.42,0.23,0.78,0.15,UPI,0
TXN08803,16,576.38,-0.05,0.25,0.31,UPI,0
TXN08804,12,924.31,-0.35,0.65,0.23,UPI,0
TXN08805,12,1187.79,-0.46,0.47,0.07,DebitCard,0
TXN08806,9,775.76,0.28,0.22,0.12,CreditCard,0
TXN08807,10,370.44,-0.45,0.14,0.07,DebitCard,0
TXN08808,14,364.98,0.04,0.46,0.31,DebitCard,0
TXN08809,18,1048.78,0.08,0.2,0.11,UPI,0
TXN08810,9,1163.43,-0.5,0.56,0.09,UPI,0
TXN08811,22,1178.27,-0.47,0.56,0.32,UPI,0
TXN08812,19,215.98,-0.1,0.48,0.15,CreditCard,0
TXN08813,12,304.27,-0.21,0.29,0.22,CreditCard,0
TXN08814,18,1100.59,0.16,0.46,0.25,CreditCard,0
TXN08815,19,1113.01,-0.23,0.44,0.16,UPI,0
TXN08816,16,254.47,-0.5,0.19,0.21,DebitCard,0
TXN08817,8,209.36,-0.29,0.76,0.32,UPI,0
TXN08818,22,1152.86,0.07,0.44,0.26,UPI,0
TXN08819,16,213.21,-0.3,0.21,0.07,DebitCard,0
TXN08820,8,233.24,-0.28,0.55,0.23,UPI,0
TXN08821,14,513.92,-0.38,0.41,0.24,DebitCard,0
TXN08822,20,791.47,0.31,0.74,0.1,DebitCard,0
TXN08823,14,1041.47,0.17,0.64,0.15,UPI,0
TXN08824,11,836.3,-0.47,0.42,0.09,UPI,0
TXN08825,9,1022.4,-0.48,0.32,0.18,DebitCard,0
TXN08826,16,456.03,-0.15,0.79,0.27,DebitCard,0
TXN08827,13,569.34,0.06,0.13,0.09,DebitCard,0
TXN08828,21,843.07,-0.1,0.26,0.06,CreditCard,0
TXN08829,15,573.69,0.46,0.43,0.17,UPI,0
TXN08830,12,537.29,0.46,0.46,0.16,CreditCard,0
TXN08831,18,907.76,-0.26,0.38,0.25,CreditCard,0
TXN08832,19,802.33,-0.16,0.11,0.3,UPI,0
TXN08833,22,651.26,-0.19,0.22,0.26,DebitCard,0
TXN08834,12,882.07,0.33,0.26,0.16,DebitCard,0
TXN08835,19,838.95,-0.18,0.11,0.22,DebitCard,0
TXN08836,15,871.84,-0.33,0.32,0.11,CreditCard,0
TXN08837,21,575.52,-0.33,0.55,0.14,CreditCard,0
TXN08838,17,980.63,-0.18,0.36,0.21,CreditCard,0
TXN08839,14,278.0,0.35,0.7,0.08,UPI,0
TXN08840,9,1184.4,-0.35,0.74,0.17,CreditCard,0
TXN08841,22,420.2,-0.3,0.27,0.26,DebitCard,0
TXN08842,21,836.01,-0.25,0.3,0.17,CreditCard,0
TXN08843,10,626.93,0.25,0.69,0.31,CreditCard,0
TXN08844,21,624.89,0.38,0.49,0.26,DebitCard,0
TXN08845,12,211.87,0.35,0.61,0.1,UPI,0
TXN08846,9,261.03,0.19,0.49,0.1,DebitCard,0
TXN08847,13,666.7,-0.11,0.76,0.29,DebitCard,0
TXN08848,9,295.63,-0.38,0.79,0.16,DebitCard,0
TXN08849,8,1076.26,0.29,0.36,0.26,DebitCard,0
TXN08850,10,722.37,0.04,0.36,0.19,DebitCard,0
TXN08851,17,591.61,-0.27,0.45,0.26,DebitCard,0
TXN08852,12,361.72,0.24,0.14,0.12,CreditCard,0
TXN08853,22,1103.62,-0.15,0.19,0.07,CreditCard,0
TXN08854,21,441.77,0.28,0.59,0.34,CreditCard,0
TXN08855,17,208.93,-0.09,0.3,0.06,UPI,0
TXN08856,17,302.94,0.37,0.78,0.22,DebitCard,0
TXN08857,22,626.89,-0.46,0.29,0.14,DebitCard,0
TXN08858,18,423.86,0.18,0.72,0.32,CreditCard,0
TXN08859,16,611.02,0.31,0.48,0.28,UPI,0
TXN08860,16,710.32,-0.09,0.2,0.07,DebitCard,0
TXN08861,10,1013.31,0.49,0.62,0.2,UPI,0
TXN08862,13,862.28,0.25,0.47,0.27,UPI,0
TXN08863,12,1194.72,0.08,0.75,0.28,UPI,0
TXN08864,9,931.25,0.04,0.38,0.17,DebitCard,0
TXN08865,21,444.96,-0.14,0.52,0.23,CreditCard,0
TXN08866,17,1179.84,-0.11,0.67,0.35,DebitCard,0
TXN08867,12,1112.57,-0.03,0.49,0.14,DebitCard,0
TXN08868,19,1161.58,-0.39,0.15,0.23,UPI,0
TXN08869,19,291.63,0.48,0.15,0.11,CreditCard,0
TXN08870,9,839.71,0.4,0.61,0.31,UPI,0
TXN08871,22,423.98,-0.33,0.26,0.34,DebitCard,0
TXN08872,18,724.32,0.06,0.76,0.23,UPI,0
TXN08873,18,559.2,0.24,0.17,0.35,CreditCard,0
TXN08874,11,997.37,0.16,0.16,0.17,DebitCard,0
TXN08875,9,752.89,-0.14,0.37,0.33,UPI,0
TXN08876,12,1062.32,0.37,0.63,0.26,CreditCard,0
TXN08877,8,290.86,-0.08,0.58,0.1,UPI,0
TXN08878,13,634.75,-0.47,0.49,0.2,UPI,0
TXN08879,14,722.61,-0.39,0.43,0.29,UPI,0
TXN08880,17,1127.05,0.34,0.54,0.08,CreditCard,0
TXN08881,9,1199.42,-0.11,0.21,0.18,DebitCard,0
TXN08882,17,1021.62,0.09,0.26,0.15,UPI,0
TXN08883,18,943.55,0.17,0.21,0.28,UPI,0
TXN08884,22,585.09,0.43,0.76,0.1,DebitCard,0
TXN08885,8,1189.59,-0.45,0.31,0.27,UPI,0
TXN08886,19,684.84,-0.13,0.4,0.12,DebitCard,0
TXN08887,11,510.75,0.01,0.6,0.15,CreditCard,0
TXN08888,19,372.53,-0.3,0.65,0.16,UPI,0
TXN08889,17,1000.71,-0.16,0.75,0.07,DebitCard,0
TXN08890,9,792.14,0.36,0.79,0.09,DebitCard,0
TXN08891,21,604.96,-0.23,0.14,0.14,CreditCard,0
TXN08892,13,294.93,0.49,0.56,0.33,DebitCard,0
TXN08893,22,1192.55,0.1,0.62,0.33,DebitCard,0
TXN08894,12,213.81,-0.46,0.16,0.2,UPI,0
TXN08895,14,288.23,-0.46,0.62,0.28,CreditCard,0
TXN08896,14,249.04,-0.09,0.78,0.26,DebitCard,0
TXN08897,10,231.4,-0.02,0.78,0.26,UPI,0
TXN08898,21,739.78,-0.23,0.55,0.23,UPI,0
TXN08899,20,560.88,0.27,0.71,0.33,UPI,0
TXN08900,12,581.05,0.34,0.61,0.35,DebitCard,0
TXN08901,8,587.09,0.34,0.47,0.13,CreditCard,0
TXN08902,19,732.61,-0.26,0.28,0.23,CreditCard,0
TXN08903,20,386.62,0.47,0.38,0.33,DebitCard,0
TXN08904,22,414.83,-0.01,0.61,0.34,UPI,0
TXN08905,21,888.94,-0.34,0.74,0.13,CreditCard,0
TXN08906,12,489.79,-0.09,0.32,0.3,DebitCard,0
TXN08907,11,777.83,0.16,0.36,0.16,CreditCard,0
TXN08908,14,672.89,-0.12,0.25,0.19,DebitCard,0
TXN08909,22,1053.74,0.24,0.77,0.33,CreditCard,0
TXN08910,16,222.21,-0.2,0.28,0.24,DebitCard,0
TXN08911,17,1122.55,0.28,0.59,0.24,DebitCard,0
TXN08912,16,223.58,0.15,0.2,0.27,DebitCard,0
TXN08913,18,336.89,0.44,0.61,0.35,DebitCard,0
TXN08914,20,728.69,-0.14,0.63,0.1,DebitCard,0
TXN08915,14,656.11,0.3,0.27,0.16,DebitCard,0
TXN08916,21,453.83,-0.31,0.11,0.33,CreditCard,0
TXN08917,17,1095.65,-0.35,0.12,0.12,DebitCard,0
TXN08918,10,365.32,-0.16,0.28,0.19,CreditCard,0
TXN08919,9,213.88,-0.22,0.11,0.25,UPI,0
TXN08920,18,772.65,0.33,0.72,0.21,UPI,0
TXN08921,10,423.68,-0.48,0.76,0.12,UPI,0
TXN08922,13,1009.6,-0.06,0.64,0.3,CreditCard,0
TXN08923,19,751.52,-0.18,0.44,0.06,UPI,0
TXN08924,15,808.12,-0.01,0.66,0.28,UPI,0
TXN08925,9,768.59,-0.5,0.23,0.15,UPI,0
TXN08926,16,576.34,-0.12,0.16,0.32,DebitCard,0
TXN08927,16,213.95,0.1,0.45,0.2,UPI,0
TXN08928,16,294.39,0.19,0.52,0.15,CreditCard,0
TXN08929,11,932.5,-0.46,0.57,0.27,UPI,0
TXN08930,8,259.54,0.24,0.75,0.14,DebitCard,0
TXN08931,20,1067.5,-0.01,0.72,0.27,UPI,0
TXN08932,19,954.58,0.35,0.72,0.32,DebitCard,0
TXN08933,12,641.43,-0.09,0.23,0.3,DebitCard,0
TXN08934,11,820.47,0.36,0.26,0.06,CreditCard,0
TXN08935,8,753.91,0.27,0.54,0.31,UPI,0
TXN08936,22,922.06,0.12,0.44,0.2,UPI,0
TXN08937,9,487.13,0.16,0.2,0.05,UPI,0
TXN08938,20,1001.84,-0.45,0.75,0.35,UPI,0
TXN08939,13,1195.24,0.34,0.1,0.09,UPI,0
TXN08940,19,1013.26,0.45,0.53,0.33,DebitCard,0
TXN08941,9,1021.47,-0.3,0.32,0.32,CreditCard,0
TXN08942,18,604.34,-0.24,0.39,0.29,UPI,0
TXN08943,17,735.31,0.07,0.34,0.34,DebitCard,0
TXN08944,21,515.25,0.03,0.65,0.31,UPI,0
TXN08945,8,521.72,0.27,0.14,0.26,DebitCard,0
TXN08946,16,1044.8,-0.12,0.68,0.21,UPI,0
TXN08947,20,527.15,0.42,0.43,0.32,DebitCard,0
TXN08948,13,648.1,-0.38,0.28,0.18,CreditCard,0
TXN08949,16,621.95,0.02,0.53,0.13,CreditCard,0
TXN08950,11,544.11,0.41,0.45,0.12,UPI,0
TXN08951,20,970.79,-0.2,0.57,0.23,CreditCard,0
TXN08952,22,674.26,-0.06,0.28,0.35,DebitCard,0
TXN08953,14,674.07,-0.19,0.37,0.13,CreditCard,0
TXN08954,10,724.34,-0.37,0.32,0.15,DebitCard,0
TXN08955,13,601.76,-0.28,0.66,0.08,UPI,0
TXN08956,15,1096.56,-0.11,0.32,0.33,UPI,0
TXN08957,15,486.58,0.38,0.38,0.07,UPI,0
TXN08958,15,687.94,0.22,0.27,0.19,UPI,0
TXN08959,10,806.98,0.23,0.52,0.12,DebitCard,0
TXN08960,16,454.84,-0.46,0.28,0.2,UPI,0
TXN08961,9,760.44,-0.05,0.74,0.13,DebitCard,0
TXN08962,8,1168.34,-0.02,0.45,0.13,UPI,0
TXN08963,15,1159.87,0.46,0.18,0.11,DebitCard,0
TXN08964,22,442.33,-0.2,0.79,0.2,CreditCard,0
TXN08965,13,827.91,0.48,0.66,0.14,DebitCard,0
TXN08966,16,808.69,0.23,0.55,0.28,CreditCard,0
TXN08967,10,446.16,-0.02,0.37,0.11,CreditCard,0
TXN08968,15,863.07,-0.19,0.4,0.22,CreditCard,0
TXN08969,9,408.42,0.43,0.13,0.21,UPI,0
TXN08970,18,878.53,0.33,0.58,0.23,DebitCard,0
TXN08971,9,822.36,0.18,0.64,0.22,DebitCard,0
TXN08972,13,1124.97,0.17,0.7,0.18,DebitCard,0
TXN08973,11,1089.54,-0.02,0.63,0.34,DebitCard,0
TXN08974,22,661.5,0.42,0.62,0.13,UPI,0
TXN08975,16,887.73,0.04,0.25,0.11,CreditCard,0
TXN08976,15,252.88,0.21,0.7,0.19,CreditCard,0
TXN08977,20,667.43,-0.5,0.13,0.05,UPI,0
TXN08978,17,1090.36,0.29,0.45,0.18,DebitCard,0
TXN08979,8,566.22,0.25,0.25,0.29,CreditCard,0
TXN08980,20,1102.56,0.42,0.37,0.14,UPI,0
TXN08981,12,224.74,-0.19,0.79,0.34,UPI,0
TXN08982,9,932.35,-0.46,0.5,0.33,CreditCard,0
TXN08983,19,299.48,-0.2,0.34,0.31,UPI,0
TXN08984,8,809.14,-0.07,0.55,0.19,UPI,0
TXN08985,18,482.59,0.43,0.11,0.06,UPI,0
TXN08986,9,867.99,0.11,0.39,0.23,DebitCard,0
TXN08987,21,268.83,0.34,0.58,0.28,DebitCard,0
TXN08988,17,658.11,-0.08,0.47,0.2,DebitCard,0
TXN08989,16,308.27,0.41,0.2,0.06,DebitCard,0
TXN08990,16,689.52,-0.31,0.54,0.09,CreditCard,0
TXN08991,17,792.14,0.36,0.67,0.13,DebitCard,0
TXN08992,15,1081.7,-0.23,0.71,0.24,CreditCard,0
TXN08993,22,762.99,-0.08,0.66,0.3,DebitCard,0
TXN08994,19,1170.88,0.02,0.67,0.31,CreditCard,0
TXN08995,14,1120.31,0.46,0.79,0.1,DebitCard,0
TXN08996,15,813.8,0.3,0.78,0.07,CreditCard,0
TXN08997,18,990.87,0.2,0.26,0.26,UPI,0
TXN08998,21,880.09,-0.2,0.23,0.06,CreditCard,0
TXN08999,11,508.53,0.46,0.53,0.28,CreditCard,0
TXN09000,16,964.38,0.22,0.23,0.14,UPI,0
TXN09001,8,1179.16,0.23,0.25,0.06,DebitCard,0
TXN09002,15,428.14,0.36,0.39,0.3,DebitCard,0
TXN09003,10,332.75,0.21,0.62,0.08,UPI,0
TXN09004,22,490.09,0.06,0.43,0.2,DebitCard,0
TXN09005,10,592.95,0.44,0.6,0.07,UPI,0
TXN09006,13,696.88,-0.24,0.19,0.28,UPI,0
TXN09007,9,755.47,-0.19,0.21,0.22,CreditCard,0
TXN09008,15,1081.0,-0.41,0.73,0.17,DebitCard,0
TXN09009,20,854.83,-0.11,0.18,0.33,CreditCard,0
TXN09010,18,709.57,-0.02,0.42,0.08,CreditCard,0
TXN09011,20,776.96,-0.45,0.75,0.31,UPI,0
TXN09012,21,299.85,0.22,0.39,0.29,CreditCard,0
TXN09013,12,580.26,0.24,0.62,0.32,UPI,0
TXN09014,8,352.82,-0.07,0.16,0.13,CreditCard,0
TXN09015,20,397.24,0.3,0.68,0.07,CreditCard,0
TXN09016,20,1142.42,-0.36,0.12,0.34,CreditCard,0
TXN09017,20,1195.54,-0.36,0.25,0.15,UPI,0
TXN09018,9,1017.65,0.25,0.18,0.3,CreditCard,0
TXN09019,8,899.88,0.46,0.53,0.15,CreditCard,0
TXN09020,14,563.49,0.01,0.31,0.15,CreditCard,0
TXN09021,19,807.26,-0.05,0.56,0.05,UPI,0
TXN09022,21,1141.63,-0.03,0.15,0.11,DebitCard,0
TXN09023,18,1060.09,-0.01,0.18,0.08,CreditCard,0
TXN09024,16,1176.25,-0.11,0.79,0.06,CreditCard,0
TXN09025,20,1142.09,-0.09,0.13,0.2,CreditCard,0
TXN09026,9,890.79,0.33,0.44,0.06,DebitCard,0
TXN09027,9,499.46,-0.21,0.39,0.13,UPI,0
TXN09028,13,907.82,-0.06,0.58,0.12,DebitCard,0
TXN09029,9,489.68,0.24,0.44,0.34,CreditCard,0
TXN09030,21,992.64,-0.24,0.42,0.09,UPI,0
TXN09031,13,1132.0,-0.32,0.33,0.15,DebitCard,0
TXN09032,14,397.33,-0.37,0.55,0.08,DebitCard,0
TXN09033,17,1145.68,0.41,0.42,0.21,CreditCard,0
TXN09034,18,1143.3,0.13,0.29,0.09,DebitCard,0
TXN09035,8,1005.59,0.31,0.7,0.08,CreditCard,0
TXN09036,20,402.64,-0.29,0.78,0.22,DebitCard,0
TXN09037,8,249.85,0.42,0.67,0.14,CreditCard,0
TXN09038,15,376.2,-0.3,0.23,0.16,CreditCard,0
TXN09039,18,406.43,-0.39,0.14,0.25,UPI,0
TXN09040,8,344.46,-0.13,0.44,0.19,CreditCard,0
TXN09041,10,572.95,-0.08,0.16,0.29,CreditCard,0
TXN09042,22,1197.43,-0.37,0.19,0.19,DebitCard,0
TXN09043,9,948.06,-0.08,0.24,0.23,CreditCard,0
TXN09044,13,1076.32,0.02,0.79,0.09,DebitCard,0
TXN09045,18,1160.97,-0.38,0.34,0.11,DebitCard,0
TXN09046,14,382.27,-0.43,0.6,0.24,DebitCard,0
TXN09047,10,869.41,0.38,0.57,0.28,UPI,0
TXN09048,20,450.73,0.39,0.37,0.34,UPI,0
TXN09049,21,831.24,-0.0,0.57,0.14,CreditCard,0
TXN09050,19,1168.11,-0.36,0.36,0.1,UPI,0
TXN09051,17,291.52,0.03,0.24,0.3,UPI,0
TXN09052,22,363.56,-0.38,0.14,0.26,CreditCard,0
TXN09053,12,1058.78,0.35,0.62,0.22,DebitCard,0
TXN09054,8,350.0,0.13,0.14,0.17,UPI,0
TXN09055,19,725.21,0.07,0.78,0.26,CreditCard,0
TXN09056,8,293.68,-0.19,0.13,0.3,UPI,0
TXN09057,9,690.94,0.48,0.78,0.2,CreditCard,0
TXN09058,22,708.16,-0.33,0.59,0.08,UPI,0
TXN09059,17,1196.42,-0.35,0.47,0.24,UPI,0
TXN09060,18,685.94,-0.17,0.21,0.32,DebitCard,0
TXN09061,11,434.63,-0.21,0.68,0.27,DebitCard,0
TXN09062,12,490.78,0.27,0.67,0.17,UPI,0
TXN09063,14,599.6,0.44,0.74,0.27,CreditCard,0
TXN09064,10,1009.66,0.38,0.65,0.19,DebitCard,0
TXN09065,12,884.88,-0.34,0.28,0.13,CreditCard,0
TXN09066,12,349.74,-0.33,0.65,0.1,DebitCard,0
TXN09067,13,1118.36,0.22,0.42,0.09,DebitCard,0
TXN09068,10,688.64,-0.08,0.76,0.08,DebitCard,0
TXN09069,21,248.08,0.45,0.7,0.27,DebitCard,0
TXN09070,11,504.95,-0.29,0.69,0.17,DebitCard,0
TXN09071,16,546.25,0.14,0.43,0.09,DebitCard,0
TXN09072,14,541.52,0.1,0.59,0.09,DebitCard,0
TXN09073,13,810.6,-0.26,0.28,0.21,DebitCard,0
TXN09074,10,469.27,0.23,0.18,0.05,DebitCard,0
TXN09075,15,647.7,0.17,0.8,0.1,UPI,0
TXN09076,14,398.34,0.26,0.78,0.2,UPI,0
TXN09077,19,937.62,0.47,0.24,0.1,CreditCard,0
TXN09078,15,880.36,-0.15,0.28,0.08,UPI,0
TXN09079,8,779.97,0.12,0.46,0.21,DebitCard,0
TXN09080,16,686.6,-0.27,0.71,0.18,UPI,0
TXN09081,13,325.37,-0.01,0.29,0.28,DebitCard,0
TXN09082,21,732.6,-0.24,0.23,0.08,DebitCard,0
TXN09083,10,286.51,0.5,0.58,0.14,DebitCard,0
TXN09084,9,1041.82,-0.37,0.44,0.18,CreditCard,0
TXN09085,19,834.56,-0.19,0.14,0.1,DebitCard,0
TXN09086,16,475.64,-0.37,0.14,0.14,DebitCard,0
TXN09087,10,213.75,-0.29,0.22,0.09,CreditCard,0
TXN09088,10,791.83,0.41,0.44,0.27,DebitCard,0
